"","user_id","screen_name","category","description","name","gender","followers_count","profile_image_url","country"
"169","208580027","SergioBussoOK","candidates","Ministro de Agricultura y Ganadería de Córdoba. Nacido en Serrano. Esposo de Fernanda y orgulloso padre de @bussovicky_ok y de Clarita.","Sergio Busso",NA,"5734","http://pbs.twimg.com/profile_images/1424008473419866114/M9KKJ1R__normal.jpg","ar"
"170","305707462","brandanOK","candidates","Intendente de Colonia Caroya. Casado. 3 hijos. Abogado","Gustavo Brandán",NA,"1077","http://pbs.twimg.com/profile_images/1113853363660234759/c4flsP9u_normal.jpg","ar"
"171","282053252","CRISEVIDAL","candidates","","CRISTINA VIDAL",NA,"300","http://pbs.twimg.com/profile_images/1424066064317652998/VAp9M7SD_normal.jpg","ar"
"172","173959445","Guaschino_ok","candidates","Intendente Municipal de La Carlota. Médico Especialista en Cirugía General.","Fabio Guaschino",NA,"802","http://pbs.twimg.com/profile_images/1409873482167599104/FhQqH8_1_normal.jpg","ar"
"173","330660868","AGarciaElorrio","candidates","Precandidato a Diputado Nacional por Encuentro Vecinal Córdoba. Perfil Oficial.","Aurelio Garcia Elorrio",NA,"3363","http://pbs.twimg.com/profile_images/864307020664590337/oB6521c7_normal.jpg","ar"
"174","491884555","GerardoJGrosso","candidates","Esposo, Papá, Abogado, Pastor.
Legislador provincial.","Gerardo Grosso",NA,"885","http://pbs.twimg.com/profile_images/1432544934247211016/j1ZM-Dj4_normal.jpg","ar"
"175","349923903","faapura","candidates","Medico defensor de la Salud Pública, ministro de Salud de #Chubut Candidato a Diputado Nacional por mi provincia #ChubutPrimero <U+2764><U+FE0F>","Fabian Puratich",NA,"5212","http://pbs.twimg.com/profile_images/704027595730493440/Xsh-9cfB_normal.jpg","ar"
"176","17629017","vanesabril","candidates","Lic. en Periodismo.","Vanesa Abril",NA,"1031","http://pbs.twimg.com/profile_images/824365520757657601/AVtf1hlP_normal.jpg","ar"
"177","1154075652263485440","MairaRaquelFri1","candidates","Maira Raquel Frias
Candidata a Diputada Nacional 
Partido Independiente del Chubut #Pich #Lista151A #Sumemos","Maira Raquel Frias",NA,"43","http://pbs.twimg.com/profile_images/1154076118644924417/tX4l-hMW_normal.jpg","ar"
"178","256997024","mansillasanluis","candidates","Puntano. Diputado Provincial de Libres del Sur. #ElFuturoEsNuestro.","Joaquín Mansilla <U+0001F1E6><U+0001F1F7>",NA,"1195","http://pbs.twimg.com/profile_images/1388628014678876161/sGo9fQEy_normal.jpg","ar"
"179","313723751","ArielBSL","candidates","Director Provincial del ISEPCi - Instituto de investigación Social, Económica y Política Ciudadana - San Luis","Ariel Braverman",NA,"408","http://pbs.twimg.com/profile_images/1245706788818821122/oEfAZHBX_normal.jpg","ar"
"180","868532783890780161","OrnellaDezzutt","candidates","todo un tema viste?","Ornella Dezzutto",NA,"90","http://pbs.twimg.com/profile_images/1241803472531591168/nSmqny2c_normal.jpg","ar"
"181","2608497678","emoneshijo","candidates","Abogado. Mercedino y Peronista. Actualmente Vicegobernador de la Provincia de San Luis.","Eduardo Mones Ruiz",NA,"2254","http://pbs.twimg.com/profile_images/556142287697092608/PwjDgiWj_normal.jpeg","ar"
"182","179959140","alfonsoverges","candidates","Haz sólo lo que amas y serás Feliz. No hagas nada por obligación ni por compromiso, sino por amor al prójimo… Entonces habrá Plenitud…(Facundo Cabral)","Alfonso Vergés",NA,"180","http://pbs.twimg.com/profile_images/1606586136/FOTO_PERFIL_normal.jpg","ar"
"183","320316556","huguitorossi","candidates","","Hugo Rossi",NA,"4193","http://pbs.twimg.com/profile_images/949447650813841410/c-3QBHqj_normal.jpg","ar"
"184","1321079945284771841","MaggioniCynthia","candidates","Concejal por UCR-Frente Cambia Mendoza
San Rafael, Mendoza
Estoy aquí por ustedes y para ustedes con el deseo y el compromiso del bien común.","Cynthia Maggioni Concejal",NA,"123","http://pbs.twimg.com/profile_images/1321081319716200450/Cp5ybNBr_normal.jpg","ar"
"185","749996353686822912","Iannizzotto_C","candidates","Abogado. Productor vitivinícola y cooperativista. Padre de 10 hijos y abuelo de 26 nietos. Candidato a Diputado Nacional. En #Mendoza #Votála8 #Lista8","Carlos Iannizzotto",NA,"2928","http://pbs.twimg.com/profile_images/1394672899093639173/qQ8D5BQr_normal.jpg","ar"
"186","789847768240164864","jaimecomadran","candidates","Subdelegado Rio Mendoza. Departamento General Irrigación","Jaime Comadran",NA,"19","http://pbs.twimg.com/profile_images/793233276106309632/g3Y79a2U_normal.jpg","ar"
"187","43617701","mnvadillo","candidates","Abogado. Diputado Provincial.  Frené el tarifazo de gas del 2008 al 2016. Precandidato a Diputado Nacional Partido Verde.","Mario Vadillo",NA,"3475","http://pbs.twimg.com/profile_images/1425102021728907265/1kPzXGMv_normal.jpg","ar"
"188","1422975168067014659","GGutierrezmza","candidates","Liberal. Bohemio sin sponsor. Disfrazado de contador, docente y empresario. Ex diputado de la Nación. Aspirante a pintor mendocino. Padre de 4","Gustavo Gutierrez",NA,"366","http://pbs.twimg.com/profile_images/1422975326230097924/CPaRIKZL_normal.jpg","ar"
"189","768418794","CarlosEguiaUno","candidates","Candidato a Diputado Nacional por Neuquén | LISTA 47 @ccari_ok. Periodista - Contrafuego: FM 94.3, 96.3, 93.1, 103.5, repetidoras en toda la provincia.","Carlos Eguia",NA,"55778","http://pbs.twimg.com/profile_images/1419827508183281689/EmRlKsiT_normal.jpg","ar"
"190","234097904","mageferranqn","candidates","Neuquina, Secretaria de Cámara, Legislatura de la Provincia del Nqn, Concejal MC de la Ciudad de Nqn, militante del MPN, arquitecta, garcia say no more#1","mage ferraresso",NA,"3367","http://pbs.twimg.com/profile_images/1423036538254995465/lgUbdfwc_normal.jpg","ar"
"191","170578181","RamiroArola","candidates","Socialista desde la cuna, militante  @socialistasf1, por una santa fe inclusiva, integrada y sustentable.","ramiro arola lecour",NA,"416","http://pbs.twimg.com/profile_images/1422398048202895390/cM2gtlYO_normal.jpg","ar"
"192","167397737","AyeBaracat","candidates","Lic. en Economía-UNR. Militante progresista. Directora @CMDCentro. #CREO en la colaboración, la participación y la transparencia.<U+2665><U+FE0F>","Ayelén Tania Baracat",NA,"1689","http://pbs.twimg.com/profile_images/1205310573568765952/xX7lg093_normal.jpg","ar"
"193","2679283002","MiguelSolisDS","candidates","Diputado Provincial. Frente Progresista. Presidente de la Comisión de Asuntos Laborales. Casado, 3 hijos. Vive en Las Parejas. Socialista y de Racing.","Miguel Solis",NA,"633","http://pbs.twimg.com/profile_images/1219622006813003776/uwnmAw4A_normal.jpg","ar"
"194","1442523613","SilviaVirili","candidates","Asistente Social. Militante Socialista. Ex Concejal. Ex Coord.Area Discap. Munic.Rqta. Ex Delegada Subs. de Niñez.","Silvia Virili",NA,"305","http://pbs.twimg.com/profile_images/1440450484167348226/vNwBZ-x__normal.jpg","ar"
"195","779051389062381569","florbarcarolo","candidates","Mamá de Bastián y Mateo. Santafesina. Demócrata Progresista. Trabajo para que la palabra tenga fuerza y se construya como acción.","Florencia Barcarolo",NA,"178","http://pbs.twimg.com/profile_images/1425101048390328321/bn5xoSiW_normal.jpg","ar"
"196","900032002119917568","CarlosLuisGatti","candidates","","Carlos Luis Gatti",NA,"121","http://pbs.twimg.com/profile_images/981602964962988039/2GeGYPYw_normal.jpg","ar"
"197","897040943618174976","BouhidBacha","candidates","Ministro de Salud de la Provincia de Jujuy y Precandidato a Diputado Nacional por el Frente Cambia Jujuy.","Gustavo Bacha Bouhid",NA,"679","http://pbs.twimg.com/profile_images/1427767306143289346/J4xBaM1z_normal.jpg","ar"
"198","888534048242622466","AyelenPilcic","candidates","Precandidata a Diputada Nacional de La Pampa por el Nuevo MAS
Feminista y socialista <U+2764><U+FE0F><U+0001F49A>
Arquitecta.Docente.
Con Manuela Castañeira para renovar a la izquierda","Ayelén Pilcic",NA,"376","http://pbs.twimg.com/profile_images/1428029834740047872/rLOFAFmN_normal.jpg","ar"
"199","1139153529766109184","MestelanGaby","candidates","Diputada Provincial Segundo Mandato cumplido por el partido ENCUENTRO CIUDADANO. Legislatura de Santa Cruz. PRECANDIDATA a Diputada Nacional por Santa Cruz.","Gaby Mestelan Encuentro Ciudadano",NA,"131","http://pbs.twimg.com/profile_images/1429063005464039429/FMMNn3w3_normal.jpg","ar"
"200","874596616229068801","Emilio_Poliak","candidates","Congresal de ADOSAC. Sec de Organización se la CTA-A Santa Cruz. Dirigente del MST en el FIT-Unidad. Integrante del equipo de redacción de @PeriodismoDeIzq","Emilio Poliak",NA,"445","http://pbs.twimg.com/profile_images/1262930230529986561/xlqnsoUT_normal.jpg","ar"
"201","1330207256","snsayago","candidates","","silvia sayago",NA,"236","http://pbs.twimg.com/profile_images/1424740131064455168/nXg_8qu8_normal.jpg","ar"
"202","1264988159902916608","MontotoLuisa","candidates","","Maria Luisa Montoto",NA,"18","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","ar"
"203","3317128149","CerviPablo","candidates","Candidato a Diputado Nacional por Neuquén. Empresario, Casado con Carla y padre de Franco y Macarena. #cambianeuquen #juntos","Pablo Cervi",NA,"1344","http://pbs.twimg.com/profile_images/1437407664515031046/V9h2E2Pe_normal.jpg","ar"
"204","707952608284188673","AyeQuiroga85","candidates","Diputada. Presidente del bloque Juntos por el Cambio.","AyelenQuiroga",NA,"1627","http://pbs.twimg.com/profile_images/1197190953108410368/sOFYo6i4_normal.jpg","ar"
"205","144866565","NicoMonteroNqn","candidates","Neuquino, Abogado, candidato a Diputado Nacional. Casado con Nadia. Papá de Tomás. Hincha del Lobo platense.","Nicolás Montero",NA,"889","http://pbs.twimg.com/profile_images/1424809082708537345/TOlAryj8_normal.jpg","ar"
"206","248837070","luisfzamoraAyL","candidates","Militante de @aylibertad","Luis Zamora",NA,"4584","http://pbs.twimg.com/profile_images/938870869232947200/ynGvwNun_normal.jpg","ar"
"207","153613792","virginiapeyras","candidates","Docente de Lengua y Literatura y de Latín. 
Militante de @aylibertad","Virginia Peyrás Villarino",NA,"92","http://pbs.twimg.com/profile_images/1174302411957121024/IsyQafLT_normal.jpg","ar"
"208","1897648274","fervilardo","candidates","Licenciado en Filosofía.
Militante de @Aylibertad.
Legislador CABA (2015-2019)","Fernando Vilardo",NA,"958","http://pbs.twimg.com/profile_images/1135959624346218499/b4WFqhWS_normal.png","ar"
"209","1607256428","SergSallustio","candidates","Contador y Economista. Integrante de @Aylibertad.","Sergio Sallustio",NA,"376","http://pbs.twimg.com/profile_images/1151080889453092865/8dkrvXMh_normal.jpg","ar"
"210","255566260","accastelloedu","candidates","Además de un pueblo informado, nuestra meta es un pueblo consciente, responsable y actor de su destino.","Eduardo Accastello",NA,"7143","http://pbs.twimg.com/profile_images/1423341036005429250/-x3sLLeu_normal.jpg","ar"
"211","222693301","VilchesLaura","candidates","Concejal y Legisladora (MC) del @Fte_Izquierda - @PTSArg en Córdoba. 
Lic. en Letras Modernas. Docente

Instagram: @lauravilchesok
Facebook: @LauraVilches.PTS","Laura Vilches",NA,"6505","http://pbs.twimg.com/profile_images/1423097273811152900/G-PvvKCf_normal.jpg","ar"
"212","3397214151","EdithTerenzi","candidates","Lic. Ciencia Política - Máster Derecho Electoral.
Sólo UCR.","Edith Terenzi",NA,"1467","http://pbs.twimg.com/profile_images/1090438820670160896/Wv3rIRzn_normal.jpg","ar"
"213","311012928","Florpapaiani","candidates","Lic en Relaciones Internacionales. Abogada.<U+0001F64B><U+200D><U+2640><U+FE0F> Militante del Partido Justicialista.Diputada Provincial (MC) Candidata a Senadora FDT<U+2600><U+FE0F>","Florencia Papaiani",NA,"5910","http://pbs.twimg.com/profile_images/1427044244523474950/-Q4juuaS_normal.jpg","ar"
"214","287494189","massonifederico","candidates","Abogado","federico massoni",NA,"5718","http://pbs.twimg.com/profile_images/951901051338280960/LHfoYLjp_normal.jpg","ar"
"215","244355436","GloriaSaezPO","candidates","Precandidata a Senadora Nacional Lista A Unidad de la izquierda en el FIT-U. Abogada. Militante del Partido Obrero","Gloria Saez",NA,"883","http://pbs.twimg.com/profile_images/1175533432979542017/QACZ3Drf_normal.jpg","ar"
"216","940278160972828672","CesarTreffinger","candidates","Emprendedor Patagónico con Gestión de Resultados. Liderazgo en Comunicación y Motivación. Padre de 5 hijos.","Cesar Hernan Treffinger",NA,"31","http://pbs.twimg.com/profile_images/1323656798088404994/eVEE36Na_normal.jpg","ar"
"217","1420415603198812165","flaviofamaok","candidates","Rector de la Uiversidad Nacional de Catamarca
Pesidente de la Linea Raúl Alfonsín <U+0001F1E6><U+0001F1F9>
Candidato a Senador Nacional <U+0001F1E6><U+0001F1F7>","Flavio Sergio Fama",NA,"121","http://pbs.twimg.com/profile_images/1420483812732059648/egpcic2V_normal.jpg","ar"
"218","873155034434994176","maria_juri","candidates","","Maria Antonella juri",NA,"0","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","ar"
"219","3349753251","JorgeDavidPujol","candidates","Médico. Casado. 3 hijos. Mendocino. 
#DefenderLaArgentina
#NuevaMayoría<U+2665><U+FE0F><U+0001F1E6><U+0001F1F7>","Jorge David Pujol",NA,"625","http://pbs.twimg.com/profile_images/1139263037494497282/p1JXFMho_normal.png","ar"
"220","93010637","rgiustiniani","candidates","Diputado de #IgualdadyParticipación <U+270A><U+0001F9E1> Precandidato a Senador Nacional por el Frente Amplio Progresista.","Rubén Giustiniani",NA,"11491","http://pbs.twimg.com/profile_images/1427357796895440896/Vnb_CQxj_normal.jpg","ar"
"221","260204241","ClaraGarcia_SF","candidates","Candidata a Senadora Nacional Frente Amplio Progresista SF
Diputada Provincial
Mi familia, oasis y amor

#LosSueñosSonParaSiempre","Clara García<U+0001F339>",NA,"16305","http://pbs.twimg.com/profile_images/1420134032277446664/ry8g_58o_normal.jpg","ar"
"222","204171225","lewanrosario","candidates","Papá de Ayrton y Nadia. Periodista. Candidato a senador nacional - #FrenteDeTodos. Senador por el #DepartamentoRosario. Hincha del Charrúa <U+0001F499><U+2764><U+FE0F>","Marcelo Lewandowski",NA,"72239","http://pbs.twimg.com/profile_images/1402310274133250048/JIMxXEw0_normal.jpg","ar"
"223","941105002134884354","eva_romerook","candidates","Precandidata a Senadora Nacional por la provincia de Corrientes. #VamosConVos #LIBRES","María Eva Romero",NA,"288","http://pbs.twimg.com/profile_images/1423674534725656579/PKJNc6Co_normal.jpg","ar"
"224","1571579731","EduardoAVischi","candidates","","Eduardo Vischi",NA,"116","http://pbs.twimg.com/profile_images/378800000307809850/024a8475f3aa6541dbb157cbd43f5eca_normal.jpeg","ar"
"225","865582426495623168","palibensusan","candidates","Ministro de Gobierno, Justicia y DD.HH de la Provincia de La Pampa. Apoderado del PJ Distrito La Pampa. Pre-candidato a senador por el Frente de Todos.","Daniel ""Pali"" Bensusán",NA,"1381","http://pbs.twimg.com/profile_images/1347659648250359808/rRt2cywl_normal.jpg","ar"
"226","306539529","luchyalonso_ok","candidates","Militante del Proyecto Nacional y Popular. Pampeana. Lic. en Economía.","María Luz Alonso",NA,"1710","http://pbs.twimg.com/profile_images/1418942632261259276/w9vwHYj3_normal.jpg","ar"
"227","435946357","Dkroneberger","candidates","Diputado Nacional. (MC)   Fuí Candidato a Gobernador en La Pampa. Ex Intendente de Colonia Barón. Instagram: daniel_kroneberger_oficial","Daniel Kroneberger",NA,"3037","http://pbs.twimg.com/profile_images/1111099046561808386/fFXdBYnn_normal.jpg","ar"
"228",NA,"Victoria_Huala","candidates","","Victoria Huala",NA,"144","http://pbs.twimg.com/profile_images/378800000728768081/d3fc06f87264412b13e022f05783cfb8_normal.jpeg","ar"
"229","871917428","CynthiaHotton","candidates","Diplomática y ex Diputada Nacional. 
Lic. en Economía, esposa y mamá. 
Fundadora de @ValoresOficial <U+0001F499>","Cynthia Hotton",NA,"16093","http://pbs.twimg.com/profile_images/1339665986778259468/5OgW5ri9_normal.jpg","ar"
"230","4854300606","GonzaloSaglione","candidates","Economista. Docente de la UNR.
Ex Ministro de Economía de Santa Fe.
Actual Candidato a Diputado Nacional por el Frente Amplio Progresista.","Gonzalo Saglione",NA,"2947","http://pbs.twimg.com/profile_images/1421976745704574979/7yd3p6zY_normal.jpg","ar"
"231","1004854039786545152","MartiarenaJoseL","deputies","Diputado Nacional Peronista por Jujuy","Jose Luis Martiarena","M","716","http://pbs.twimg.com/profile_images/1316533654642995201/4ylW07tY_normal.jpg","ar"
"232","1006431284","eldapertile","deputies","Diputada Nacional","Elda Pértile","F","1939","http://pbs.twimg.com/profile_images/1294751705926696965/ndACqB9Q_normal.jpg","ar"
"233","1008696689337790464","JuanMosquedaok","deputies","Diputado Nacional   <U+0001F1E6><U+0001F1F7> Provincia del Chaco <U+0001F331>
https://t.co/PRCSpWsHtI","Juan Mosqueda","M","288","http://pbs.twimg.com/profile_images/1009627517311995904/45wEIXEd_normal.jpg","ar"
"234","1009573922671603712","MariabTapia","senators","Senadora Nacional-Santa Cruz Cristiana Mamá de 2 niñas traviesas, curiosas y sensibles. Enamorada de Leandro 
Ing. Quimica Industrial -UNC
Hincha de CABJ <U+0001F499><U+0001F49B><U+0001F499>","María Belén Tapia","F","2117","http://pbs.twimg.com/profile_images/1009578664437207041/7XrSmep__normal.jpg","ar"
"235","101065831","educace","deputies","Sanjuanino, papá de mellizos y bostero. Abogado y Diputado Nacional Juntos x el Cambio","Eduardo Cáceres","M","8934","http://pbs.twimg.com/profile_images/1437854972092243970/QCXv3i4X_normal.jpg","ar"
"236","101884357","RICALFONSIN","others","Militante Radical. Construyamos un país moderno y solidario, donde crecimiento sea desarrollo para todos. #RadicalizarLaUCR","Ricardo Alfonsín","M","370128","http://pbs.twimg.com/profile_images/754803523137732609/mOukQRPl_normal.jpg","ar"
"237","1043198260092039168","MiguelPichetto","others","Abogado. Auditor General de la Nación. Instagram: https://t.co/6ndzIN5JZI… Facebook: https://t.co/u9b2iC5b29","Miguel Ángel Pichetto","M","188091","http://pbs.twimg.com/profile_images/1371254578856001540/xHuxFb9p_normal.jpg","ar"
"238","1048102104","SilGinocchio","deputies","Diputada Nacional - Pcia. de CATAMARCA -  Frente de Todos. Abogada. Docente de la Facultad de Derecho.","Silvana M. Ginocchio","M","984","http://pbs.twimg.com/profile_images/1223371725943058434/hor01uq5_normal.jpg","ar"
"239","1048981442","davidsnqn","deputies","Papá de Juanma, Miranda y Benjamín. Esposo de Alejandra. Cristiano. Contador Público. Actual Diputado Nacional por Neuquén. #JuntosPorElCambio","David Schlereth","M","7073","http://pbs.twimg.com/profile_images/1045433658071384064/CCpV7RgI_normal.jpg","ar"
"240","105180935","herlombardi","others","Secretario de Movilización PRO","Hernán Lombardi","M","267486","http://pbs.twimg.com/profile_images/887042609427996672/s11SmHYr_normal.jpg","ar"
"241","105976753","alejandrojg","deputies","Diputado Nacional por la Ciudad Autónoma de Buenos Aires. Mandato 2017/2021. Abogado.","Alejandro García","M","7286","http://pbs.twimg.com/profile_images/940386987474935808/FYyX8pQQ_normal.jpg","ar"
"242","1067570620584607744","DeluMelina","deputies","Lic. en Relaciones Internacionales.
Diputada Nacional por el Partido Justicialista de La Pampa.","Melina Delú","F","582","http://pbs.twimg.com/profile_images/1285690844566167569/qpf6Iqrx_normal.jpg","ar"
"243","1069556234","mrmartinez55","deputies","Diputada Nacional por la Provincia de Buenos Aires @frentedetodos
Militante del proyecto Nacional, Popular, Democrático y Feminista.","Maria Rosa Martinez","F","5196","http://pbs.twimg.com/profile_images/1403418701429366785/6man5xQi_normal.jpg","ar"
"244","1074441014625124352","AvanzaLibertad_","others","Cuenta oficial de Avanza Libertad, espacio liderado por José Luis Espert y Carolina Piparo","Avanza Libertad","ND","28378","http://pbs.twimg.com/profile_images/1338113484303847425/OICbKc0P_normal.jpg","ar"
"245","1082401224312406016","MariaEBielsaOk","others","Arquitecta. Docente (UNR).","María Eugenia Bielsa","F","48627","http://pbs.twimg.com/profile_images/1275035324717170689/YeYSugHD_normal.jpg","ar"
"246","1090344907548647424","XimenaGarciaBl","deputies","<U+0001F393>Abogada, UNL | Docente de Derecho Constitucional | Radical y Reformista | Diputada Nacional por #JuntosPorElCambio <U+0001F64B><U+200D><U+2640><U+FE0F>","Xime Garcia","F","3606","http://pbs.twimg.com/profile_images/1149508907124940800/O6Ov9AC8_normal.jpg","ar"
"247","109040582","mariuvidal","others","Mamá orgullosa de Cami, Majo y Pedrito. Candidata a diputada nacional por la Ciudad de Buenos Aires.","María Eugenia Vidal","F","1639038","http://pbs.twimg.com/profile_images/1419040882549051396/ONvZS0At_normal.jpg","ar"
"248","1095773453855137792","juanjomalvinas","others","Argentino <U+0001F1E6><U+0001F1F7> Veterano de Guerra de Malvinas. Excandidato a Presidente de la Nación. Precandidato a Diputado Nacional por la Provincia de Buenos Aires.","Juan José Gómez Centurión","M","77807","http://pbs.twimg.com/profile_images/1395461934422630413/nL9714UU_normal.jpg","ar"
"249","110043455","JesicaRey","province servants","<U+0001F49A>","Jesica Rey","F","6589","http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg","ar"
"250","1109463268467376128","MaJimenaLopezOk","deputies","Diputada Nacional por la Pcia de Buenos Aires @FrenteDeTodos - Licenciada en Servicio Social - Mamá de León - Feminista - Hincha de @edelpOficial - De Necochea","Jimena López","F","2715","http://pbs.twimg.com/profile_images/1247286233883082765/TOEWNZcI_normal.jpg","ar"
"251","1112359789","alfredodeangeli","senators","Entrerriano. Senador Nacional electo. Sexto de 10 hermanos. Fanático del folklore y la historia argentina. #JuntosPorElCambio","Alfredo de Angeli","M","34341","http://pbs.twimg.com/profile_images/1256253244789215238/DV8jVSmd_normal.jpg","ar"
"252","112822128","mayrasmendoza","province servants","Intendenta de @QuilmesMuni.","Mayra Mendoza <U+2600><U+FE0F>","F","174190","http://pbs.twimg.com/profile_images/1062396891743313921/CE7Q61gA_normal.jpg","ar"
"253","1132308934948282368","FrenteDeTodos","others","#LaVidaQueQueremos <U+2600><U+FE0F><U+0001F1E6><U+0001F1F7>","TOD<U+2600><U+FE0F>S","ND","122661","http://pbs.twimg.com/profile_images/1138931067346411520/0dvyWlnK_normal.jpg","ar"
"254","1142881950874722304","AliciaTerada_","deputies","Abogada -Diputada Nacional Ari -CC- Chaco Trabajando para lograr la reactivación de las economías regionales y la creación de fuentes de trabajo genuinas.","Diputada Alicia Terada","F","1678","http://pbs.twimg.com/profile_images/1142895199535992834/MndiuJNr_normal.jpg","ar"
"255","114582574","UCRNacional","others","Cuenta oficial del Comité Nacional de la UCR. Nuestro presidente es @AlfredoCornejo. Llevamos 130 años trabajando por los ideales de igualdad y libertad.","Unión Cívica Radical","ND","74768","http://pbs.twimg.com/profile_images/1409708631944269825/hrsoL_z0_normal.jpg","ar"
"256","1149500866581409792","JorgeVara8","deputies","Correntino. Ingeniero agrónomo. Diputado de la Nación electo por ECO+Juntos por el cambio. Ex Ministro de Producción de la provincia de Corrientes.","Jorge Vara","M","1390","http://pbs.twimg.com/profile_images/1394464979303161857/1wRIGO94_normal.jpg","ar"
"257","1150985175582609408","AscarateLidia","deputies","Diputada Nacional por Tucumán JxC <U+0001F1E6><U+0001F1F7>.  La familia es lo primero. Profesora universitaria. (CPN) <U+0001F393> Amante de la Educación y la Naturaleza <U+0001F4DA><U+26F0>","Lidia Ascárate","F","1965","http://pbs.twimg.com/profile_images/1152992786586701824/yt8ELwBo_normal.jpg","ar"
"258","1153087813405106176","ClaudiaTodos","deputies","Diputada Nacional del frente TODOS","Claudia Ormachea Todes","F","1288","http://pbs.twimg.com/profile_images/1402420845398659074/OtdRwiiI_normal.jpg","ar"
"259","1154800460911579136","Gra_Landriscini","deputies","Soy economista y diputada nacional por la provincia de Río Negro -Frente de Tod<U+2600><U+FE0F>s. Docente- investigadora UNCo/CONICET.","Susana Graciela Landriscini","F","888","http://pbs.twimg.com/profile_images/1257317652105580546/mWxh3Yuq_normal.jpg","ar"
"260","1155492654639198208","CaserioCarlos","senators","Senador Nacional por Córdoba -","Carlos Caserio","M","5368","http://pbs.twimg.com/profile_images/1423320087206014976/9kpuyGXF_normal.jpg","ar"
"261","116313517","chino_navarrook","others","Abogado.Dirigente del Movimiento Evita. Ahora Secretario de Relaciones Parlamentarias, Institucionales y con la Soc. Civil de la Jefatura de Gabinete.","Chino Navarro","M","107958","http://pbs.twimg.com/profile_images/1375037870453497865/RtYLZcjG_normal.jpg","ar"
"262","117185027","SergioMassa","deputies","Abogado. Presidente de la Honorable Cámara de @DiputadosAR. #ArgentinaUnida #MayoríaArgentina<U+2665><U+FE0F><U+0001F1E6><U+0001F1F7>","Sergio Massa","M","1153209","http://pbs.twimg.com/profile_images/1242767194024484865/i2-LWf2W_normal.jpg","ar"
"263","1175329843","SartoriDiegoH","deputies","Diputado Nacional por Misiones","Diego H. Sartori","M","2308","http://pbs.twimg.com/profile_images/1239553985490681856/HLmL0ZFp_normal.jpg","ar"
"264","117922441","GiScaglia","deputies","<U+0001F64B>Diputada Nacional #SantaFe #PRO. Vicepresidenta PRO Santa Fe. Creo y confío. Se aprende escuchando. Se logra en equipo. <U+27A1><U+FE0F>https://t.co/pKKTEARFHO","Gisela Scaglia","F","9540","http://pbs.twimg.com/profile_images/1421513225426833410/nwPD6Mn6_normal.jpg","ar"
"265","1182627212","JuanZabaletaOK","national executive","Ministro de Desarrollo Social de la Nación. @MDSNacion
Militante peronista. Esposo, padre y abuelo. Paisano de Hurlingham.","Juan Zabaleta",NA,"33722","http://pbs.twimg.com/profile_images/1381685712492371973/CYWJkybc_normal.jpg","ar"
"266","118784071","jaicega","deputies","-Diputado de la Nación 
Cambiemos-Pro.
-Abogado Magister en Derecho de la Empresa.

-Hincha de Estudiantes- Bilardista.               

-Padre de 4 hijos.","Juan Aicega","M","3073","http://pbs.twimg.com/profile_images/1421957808438788098/yL4diYuy_normal.jpg","ar"
"267","1189719848760332288","CaparrosMabel","deputies","Lic. Psicología. Diputada Nacional electa por FORJA . Familiera y orgullosa de la misma<U+0001F468><U+200D><U+0001F469><U+200D><U+0001F467><U+200D><U+0001F467><U+0001F49C><U+0001F49A>","Mabel Caparros","F","249","http://pbs.twimg.com/profile_images/1189720524764647424/g6UQgK44_normal.jpg","ar"
"268","1196629821515862016","AliAparicioOK","deputies","Diputada nacional del Frente de Todos. Economista. Peronista. Ex secretaria de Salud Pública, Desarrollo Humano y Políticas Ambientales de San Fernando","Alicia Aparicio","F","907","http://pbs.twimg.com/profile_images/1196630680781889536/mhMEWu8r_normal.jpg","ar"
"269","1197039757","FerRaverta","national executive","Directora Ejecutiva @ansesgob - sólo el amor convierte en milagro el barro <U+0001F1E6><U+0001F1F7>","Fernanda Raverta","F","93342","http://pbs.twimg.com/profile_images/1380902532621467652/AzdQYYB5_normal.jpg","ar"
"270","119998164","FernandezAnibal","national executive","Peronista, abogado y contador. Ricotero, hincha de Quilmes. Ministro de Seguridad de la Nación. Presi CAHockey s/césped. Incondicional de Alberto y de Cristina","Aníbal Fernández",NA,"1156741","http://pbs.twimg.com/profile_images/1234582489773101056/Y2dWXYzx_normal.jpg","ar"
"271","1202300210837413888","JulioVitobello","national executive","Abogado (UBA). Hincha de River. Secretario General de la Presidencia","Julio Vitobello","M","9850","http://pbs.twimg.com/profile_images/1375059093841383424/7Pjt8Ik4_normal.jpg","ar"
"272","1204088748645978112","A_Carambia","deputies","Diputado Nacional por Santa Cruz-MoVeRe


Padre de Fran y Martu. Hincha de Boca","Antonio Carambia","M","205","http://pbs.twimg.com/profile_images/1204089585338343425/NHCnYYZD_normal.jpg","ar"
"273","1204760490200702976","JoseNederSDE","senators","Senador Nacional. Presidente del Partido Justicialista Distrito Santiago del Estero.","José Emilio Neder","M","837","http://pbs.twimg.com/profile_images/1204775238988423168/hwVDZ8VD_normal.jpg","ar"
