"user_id","screen_name","category","description","name","gender","followers_count","profile_image_url","country"
"935088068","GustavoSaenzOK","province servants","Gobernador de la Provincia de Salta. Peronista. Abogado.","Gustavo Sáenz","M",43284,"http://pbs.twimg.com/profile_images/1222147848898215938/NZMFhjqF_normal.jpg","ar"
"1268302274801131520","GustavoSantosOk","others","Presidente de la Fundación Pensar Córdoba. Ministro de Turismo de la República Argentina (2015-2019). Co-autor del libro “El Después: Turismo y Humanidad”.","Gustavo Santos","M",2228,"http://pbs.twimg.com/profile_images/1273744091067625477/GAZW74Bv_normal.jpg","ar"
"845696348","HectorBaldassi","deputies","Papá de Juli, Luli y Bauti 👧🏻👧🏻🧑🏻 De Río Ceballos y de Huracán de Córdoba 💚💛 Diputado Nacional. Pte Comisión de Deporte  🇦🇷 Ex árbitro internacional ⚽","Héctor Baldassi","M",32464,"http://pbs.twimg.com/profile_images/1356805636705640449/PgJEK9bP_normal.jpg","ar"
"175157212","HermesBinner","others","Médico. Ex Gobernador de la Provincia de Santa Fe","Hermes Binner","M",168393,"http://pbs.twimg.com/profile_images/651907596807503872/LTKmLYmZ_normal.jpg","ar"
"293682722","HugoYasky","deputies","🇦🇷 Secretario General de la Central de Trabajadores de la Argentina — @CTAok. Diputado Nacional de @UniCiudadanaAr.","Hugo Yasky","M",125378,"http://pbs.twimg.com/profile_images/976107859246243841/QEZ5Ur9X_normal.jpg","ar"
"139266780","HumbertoTumini","others","Presidente del Movimiento Libres del Sur, Argentina","Humberto Tumini","M",11820,"http://pbs.twimg.com/profile_images/1242843727829270534/xUjGWV3N_normal.jpg","ar"
"1615564993","IngridJetter","deputies","Mamá de dos niñas. Diputada Nacional por Corrientes. Presidente de Fundación Pensar Corrientes. Apasionada por el Cambio y El Progreso de Argentina","Ingrid Jetter","F",6109,"http://pbs.twimg.com/profile_images/1340298916818989058/GVXD0OGF_normal.jpg","ar"
"162465278","ItaiHagman","deputies","Economía para entender la realidad y política para cambiarla. @ftepatriagrande. Diputado Nacional @FrenteDeTodos. Director @oceppeconomia y @fundIgualdad_","Itai Hagman","M",35377,"http://pbs.twimg.com/profile_images/1119665761629429761/30Qmxfmm_normal.png","ar"
"4077587662","JAlperovichOk","senators","Senador Nacional por Tucumán.","José Alperovich","M",9399,"http://pbs.twimg.com/profile_images/1118642069717827586/Q-JAqVaM_normal.png","ar"
"1548769874","JCAlderete_CCC","deputies","Diputado Nacional 🇦🇷 - Corriente Clasista y Combativa (CCC)
@PTP_Nacional - Partido del Trabajo y del Pueblo. @frenteDeTodos","Juan Carlos Alderete","M",5047,"http://pbs.twimg.com/profile_images/1277696352865202183/yNusg4i-_normal.jpg","ar"
"282201112","JCanoOK","deputies","Tucumano. Odontólogo. Padre de Luciano, Juan y Agustín. Diputado Nacional de @juntoscambioar por Tucumán. Hincha de San Martín 💪🇦🇷","José Cano","M",105923,"http://pbs.twimg.com/profile_images/883425561653248007/vo7xnHGK_normal.jpg","ar"
"1215668032934117376","JCuattromo","province servants","Presidente del Banco de la Provincia de Buenos Aires. Presidente del Grupo Provincia. Economista (UBA).","Juan Cuattromo","M",6287,"http://pbs.twimg.com/profile_images/1220713777580118016/vNlsVrTk_normal.jpg","ar"
"4020276615","JMilei","others","Economista","Javier Milei","M",411079,"http://pbs.twimg.com/profile_images/657346882889498624/zychb_4j_normal.jpg","ar"
"2841506345","JSchiaretti","province servants","Gobernador de la provincia de Córdoba","Juan Schiaretti","M",77261,"http://pbs.twimg.com/profile_images/1217797675510325248/vzolqGx2_normal.jpg","ar"
"110043455","JesicaRey","province servants","Ganar y no ganar no es lo mismo, pero ningún éxito inmuniza. // Ministra de Comunicación Pública del Gobierno de la Provincia de Buenos Aires.💚","Jesica Rey","F",6267,"http://pbs.twimg.com/profile_images/1205503564883353601/YoAaqUVc_normal.jpg","ar"
"998938602699743232","JimehLatorre","deputies","Sanrafaelina - Diputada Nacional UCR por Mendoza","Jimena Latorre","F",3503,"http://pbs.twimg.com/profile_images/1379135307770171408/A-fIQvd8_normal.jpg","ar"
"201825904","JnmLopez","deputies","Diputado Nacional - Presidente del bloque Coalición Cívica - Abogado.","Juan Manuel López","M",23059,"http://pbs.twimg.com/profile_images/1213486525155028998/nE-XsEfp_normal.jpg","ar"
"1220512040462233600","JoRepublicanos","others","Soñamos con una Argentina desarrollada, con independencia de instituciones y valores liberales. SUMATE!.
Somos la Juventud de @UNRepublicana","Jóvenes Republicanos","ND",18744,"http://pbs.twimg.com/profile_images/1295554776625754113/CRFMrI5f_normal.jpg","ar"
"869269434124447744","JorgeFaurie","others","Diplomático argentino. Canciller (2017-2019).","Jorge Faurie","M",35109,"http://pbs.twimg.com/profile_images/1104081733534793729/eYCGGVfe_normal.jpg","ar"
"2714771804","JorgeTaiana","senators","Senador Nacional. Ex Canciller de la Nación. Peronista. Pte. Comisión de RREE del Senado. Sociólogo, Director del CIEP (UNSaM). Casado. Padre de tres hijxs.","Jorge Taiana","M",113503,"http://pbs.twimg.com/profile_images/1159885691632963586/GcVSL1vT_normal.jpg","ar"
"92284311","JorgeTriaca","others","47 años, economista y orgulloso hincha de Vélez.","Jorge Triaca","M",101325,"http://pbs.twimg.com/profile_images/1163273078/JT__Grondona_3__normal.jpg","ar"
"1149500866581409792","JorgeVara8","deputies","Correntino. Ingeniero agrónomo. Diputado de la Nación electo por ECO+Juntos por el cambio. Ex Ministro de Producción de la provincia de Corrientes.","Jorge Vara","M",1279,"http://pbs.twimg.com/profile_images/1225162532060483584/wNWHsiny_normal.jpg","ar"
"1681990982","JoseLuisRamonOk","deputies","Diputado de la Nación Argentina por #Mendoza
Interbloque Unidad Federal para el Desarrollo 🇦🇷","José Luis Ramón","M",8436,"http://pbs.twimg.com/profile_images/1389216228628221958/zfanS88w_normal.jpg","ar"
"1204760490200702976","JoseNederSDE","senators","Senador Nacional. Presidente del Partido Justicialista Distrito Santiago del Estero.","José Emilio Neder","M",695,"http://pbs.twimg.com/profile_images/1204775238988423168/hwVDZ8VD_normal.jpg","ar"
"484627957","JosefaMendo","deputies","Mamá de Bernardita. 28. Diputada Nacional PBA. UCR. Ambiente, Diversidad con equidad social y empoderamiento femenino Mi #Insta 👉 https://t.co/yTMInef92B","Josefina Mendoza","F",11852,"http://pbs.twimg.com/profile_images/1322701304309948418/mLzPLogn_normal.jpg","ar"
"152835465","JuanGrabois","others","abogado y militante popular en @mteargentina y @ftepatriagrande","Juan Grabois","M",171387,"http://pbs.twimg.com/profile_images/721032521455181824/Kjf76mQy_normal.jpg","ar"
"3256203501","JuanManzurOK","province servants","Gobernador de Tucumán. Presidente del PJ Tucumán y vice del PJ nacional. Presidente de la ZICOSUR. Médico y ex ministro de Salud de la Nación (2009-2015).","Juan Manzur","M",32217,"http://pbs.twimg.com/profile_images/1067206478401028096/87rUtnXn_normal.jpg","ar"
"1008696689337790464","JuanMosquedaok","deputies","Diputado Nacional   🇦🇷 Provincia del Chaco 🌱
https://t.co/PRCSpWsHtI","Juan Mosqueda","M",250,"http://pbs.twimg.com/profile_images/1009627517311995904/45wEIXEd_normal.jpg","ar"
"428703285","JuanPabloBiondi","national executive","Secretario de Comunicación y Prensa de la Presidencia argentina 🇦🇷","Juan Pablo Biondi","M",19720,"http://pbs.twimg.com/profile_images/1183151987833081858/WFIcpYOB_normal.jpg","ar"
"326886601","Juancmarino","senators","Pampeano. Actualmente, Senador Nacional UCR - CAMBIEMOS","Juan Carlos Marino","M",6201,"http://pbs.twimg.com/profile_images/840211707574267904/9EqkVJ-x_normal.jpg","ar"
"196340158","JulioDeVido","others","Ministro de Planificación Federal de Néstor y Cristina Kirchner. Perseguido por el régimen macrista. Militante peronista. Libertad a los presos políticos.","Julio De Vido","M",85008,"http://pbs.twimg.com/profile_images/517046223358808064/UaSdZ6qc_normal.jpeg","ar"
"124222509","JulioGarro","province servants","Tengo 49 años. Papá de cuatro hijas y esposo de una mujer incondicional. Soy abogado e Intendente de La Plata.","Julio Garro","M",132903,"http://pbs.twimg.com/profile_images/1249785477454012418/hr9Pm6G8_normal.jpg","ar"
"342358065","JulioMartinezLR","senators","Ing. Agrónomo, ex Ministro de Defensa, Senador Nacional por la Prov. de La Rioja.","JULIO MARTINEZ","M",37187,"http://pbs.twimg.com/profile_images/858061355672256512/MFiW9vGR_normal.jpg","ar"
"143502765","JulioPiumato","others","SecGralUEJN(Judiciales)SecDDHH CGT,Dip Nac(MC)Pres Cees(Centro de Estudios estratégicos Suramericanos)Militante peronista,abogado, hincha de Boca.","Julio Piumato","M",37491,"http://pbs.twimg.com/profile_images/1183358948101017600/pws_3Jka_normal.jpg","ar"
"1202300210837413888","JulioVitobello","national executive","Abogado (UBA). Hincha de River. Secretario General de la Presidencia","Julio Vitobello","M",9781,"http://pbs.twimg.com/profile_images/1375059093841383424/7Pjt8Ik4_normal.jpg","ar"
"350902827","Julio_Alak","province servants","Ministro de Justicia y Derechos Humanos de la provincia de Buenos Aires. Abogado. Profesor universitario de Derecho Constitucional (UNLP).","Julio Alak","M",30846,"http://pbs.twimg.com/profile_images/1208395195450089472/LSsumJnW_normal.jpg","ar"
"33324953","KBanfi","deputies","Militante radical y feminista. Diputada nacional reelecta por la Pcia de Buenos Aires. @UCRBuenosAires @AdelanteBA @juntoscambioar   Argentina: mi pasión","Karina Banfi 💚","F",22063,"http://pbs.twimg.com/profile_images/1224423659135217667/piiXpdvU_normal.jpg","ar"
"2953955753","Kicillofok","province servants","Gobernador de la Provincia de Buenos Aires.","Axel Kicillof","M",1273379,"http://pbs.twimg.com/profile_images/1332664654141722628/Gvk3QF-M_normal.jpg","ar"
"1215628564512628736","KulfasM","national executive","Ministro de Desarrollo Productivo de la República Argentina.","Matías Kulfas","M",50406,"http://pbs.twimg.com/profile_images/1380666050631589889/KTBSgWMe_normal.jpg","ar"
"217977555","LEBasterra","national executive","Ingeniero Agrónomo. Ministro de Agricultura, Ganadería y Pesca de la República Argentina.","Luis Basterra","M",16225,"http://pbs.twimg.com/profile_images/1380595450093449219/3PFjDbj-_normal.jpg","ar"
"1723102656","LaspinaL","deputies","Economista. Enamorado de mi familia. Hincha de Newell's. Diputado Nacional.","Luciano Laspina","M",33998,"http://pbs.twimg.com/profile_images/971771058809393152/7lSKa0Xq_normal.jpg","ar"
"874690053624266752","LauraYokoRusso","deputies","Diputada Nacional por la provincia de Buenos Aires","Laura Russo","F",2120,"http://pbs.twimg.com/profile_images/1254228766475399168/_2-W2xFI_normal.jpg","ar"
"164368516","LegisCABA","province servants","Cuenta Oficial de la Legislatura de la Ciudad Autónoma de Buenos Aires.","Legislatura CABA","ND",36525,"http://pbs.twimg.com/profile_images/1333462626798604289/TLz_Vlfx_normal.jpg","ar"
"335969426","Leonardo_Grosso","deputies","Vecino de San Martín. Diputado Nacional. Quiero transformar la realidad hasta que la dignidad se haga costumbre 🌈💚","Leonardo Grosso","M",51856,"http://pbs.twimg.com/profile_images/1377039143872630791/py84yx-a_normal.jpg","ar"
"162873142","LicDanielArroyo","national executive","Ministro de Desarrollo Social de la Nación. Profesor universitario. Fana del Ciclón.","Daniel Arroyo","M",144962,"http://pbs.twimg.com/profile_images/1380569519886852106/kHV-dfTI_normal.jpg","ar"
"242461059","Lipovetzky","province servants","Diputado Provincia de Buenos Aires por Juntos por el Cambio! Diputado Nacional M.C. 2015-2019. De La Plata. Fana del más grande BOCA JUNIORS.Papá de tres soles.","Daniel Lipovetzky","M",42910,"http://pbs.twimg.com/profile_images/1293247104220004352/OK8rIm57_normal.jpg","ar"
"332918283","Lozano_Claudio","national executive","Dirigente Nac. de Unidad Popular, Coord. del Instituto de Pensamiento y Políticas Públicas y Director del Banco Nación. Te invito a conocer nuestro trabajo.","Claudio R. Lozano","M",36916,"http://pbs.twimg.com/profile_images/1161630838813016066/juFpxoFp_normal.jpg","ar"
"705097329687322624","LuciMasin","deputies","Docente. Militante del campo nacional y popular ✌🏽.
Diputada Nacional 🇦🇷 por la provincia del #Chaco. 
🏛  2015 - 2019 (FPV)
🏛  2019 - 2023 (FDT)","Lucila Masin","F",14530,"http://pbs.twimg.com/profile_images/1189296101117120514/y1xHRZ5i_normal.jpg","ar"
"2373627522","LuciaCorpacci","deputies","Diputada Nacional Frente de Todos -
Ex Gobernadora de la Provincia de Catamarca (2011 - 2019)","Lucía Corpacci","F",10209,"http://pbs.twimg.com/profile_images/658699160070299648/izXTBa-2_normal.jpg","ar"
"1219628058547761152","LucilaCrexell","senators","Neuquina.
Senadora Nacional (2019-2025).","Lucila Crexell","F",2025,"http://pbs.twimg.com/profile_images/1358790469937991680/ho7hUEVA_normal.jpg","ar"
"704175163","LucilaLehmann","deputies","Diputada Nacional por Juntos por el Cambio.
Santafesina. Humanista. Presidente de la @CCivicaSantaFe.","Lucila Lehmann","F",40342,"http://pbs.twimg.com/profile_images/1372375055410327552/W_PhxQvS_normal.jpg","ar"
"4851031895","LuisContigiani","deputies","Ex Secretario de Agricultura y Ganadería. Ex Ministro de la Producción de #SantaFe. Actual Diputado Nacional🏛🇦🇷 #InterbloqueFederal","Luis Contigiani","M",12468,"http://pbs.twimg.com/profile_images/1066117951034720258/faBloKZX_normal.jpg","ar"
"69668594","LupeTagliaferri","senators","Vehemente pero no necia. Vivo sin odio. Senadora nacional por la Ciudad de Buenos Aires. Exministra de Desarrollo Humano y Hábitat del GCBA. Mamá de un varón.","Guadalupe Tagliaferri","F",9556,"http://pbs.twimg.com/profile_images/1269428600014622720/h3Vn9enu_normal.jpg","ar"
"766293360","MBerhongaray","deputies","Político y abogado. Diputado Nacional por La Pampa.","Martín Berhongaray","M",716,"http://pbs.twimg.com/profile_images/1264035214923378690/HNePYftF_normal.jpg","ar"
"196362385","MDSNacion","national executive","Twitter oficial del Ministerio de Desarrollo Social de la República Argentina.","Ministerio de Desarrollo Social de la Nación","ND",302871,"http://pbs.twimg.com/profile_images/1387405660715982851/pTm28IwB_normal.jpg","ar"
"2798077200","MSoleCarrizo","deputies","Mamá de José y Fran. Abogada y Notaria UCC. ⚖️. Diputada Nacional por Córdoba. Vicepresidenta de la @ucrnacional 🇵🇱","Soledad Carrizo","F",10138,"http://pbs.twimg.com/profile_images/1382750635318198275/HkXDWQMn_normal.jpg","ar"
"259717758","M_Campagnoli","deputies","Bonaerense. Diputada Nacional. Coalición Cívica ARI-Cambiemos. Profesora de historia. Abogada. Trabajo por la educación, la justicia y la República.","Marcela Campagnoli","F",39817,"http://pbs.twimg.com/profile_images/1193970537313247234/5sW_U5cD_normal.jpg","ar"
"738376467176935424","MaEmiliaSoria","province servants","Intendenta de General Roca, Río Negro. Peronista y Roquense.","María Emilia Soria","F",14992,"http://pbs.twimg.com/profile_images/738383297919746049/bV0bBg8W_normal.jpg","ar"
"1109463268467376128","MaJimenaLopezOk","deputies","Diputada Nacional por la Pcia de Buenos Aires @FrenteDeTodos - Licenciada en Servicio Social - Mamá de León - Feminista - Hincha de @edelpOficial - De Necochea","Jimena López","F",2374,"http://pbs.twimg.com/profile_images/1247286233883082765/TOEWNZcI_normal.jpg","ar"
"455184739","MagdalenaOdarda","national executive","Presidenta del Instituto Nacional de Asuntos Indígenas 🇦🇷. Senadora Nacional (2013-2019). Presidenta del @parteok de Río Negro","Magdalena Odarda","F",6281,"http://pbs.twimg.com/profile_images/1375111591360929793/x8i4Nafm_normal.jpg","ar"
"2931794813","MaggieSolariQ","senators","Senadora Nacional por Misiones💄 Renovadora a morir de hoy y siempre!!👰 Sin bombo, con el sonido de mi pueblo latiendo en mi ❤!","Maggie Solari Q","F",3462,"http://pbs.twimg.com/profile_images/1183219860706418689/mHWr60dX_normal.jpg","ar"
"481432211","MalenaMassa","national executive","Mamá de Mili y Toto. Compañera de Sergio. Peronista. Presidenta de @AySA_Oficial Verdad/Justicia/Lealtad/Amor, mis principios. Me agredís, te bloqueo.","Malena Galmarini","F",127163,"http://pbs.twimg.com/profile_images/1376599958850256902/1hW8BOya_normal.jpg","ar"
"257460186","ManesF","others","Neurólogo y neurocientífico. Docente y escritor.
PhD in Sciences, Cambridge University.
Neurociencias Favaloro - Fundación INECO.
Investigador CONICET.","Facundo Manes","M",294846,"http://pbs.twimg.com/profile_images/1338834293951524868/-vH7qQgt_normal.jpg","ar"
"2456562907","ManziRubenOk","deputies","Neurocirujano. Actual Diputado Nacional. #cambiemos #catamarca #ccari","Rubén Horacio Manzi","M",2003,"http://pbs.twimg.com/profile_images/1121872198170443776/lG4HSqxK_normal.jpg","ar"
"1550784409","MaraBrawer","deputies","Psicóloga, educadora y feminista 💜💚 Diputada Nacional por CABA @frentedetodos ✌🏼☀️🇦🇷 Vicepresidenta de APBA","Mara Brawer","F",8917,"http://pbs.twimg.com/profile_images/1381662799257079819/lG4ZbqcS_normal.jpg","ar"
"174286642","MarceloKoenig","deputies","Diputado Nacional,
Secretario general en Descamisados
Profesor universitario
Padre de Manu y Rafa y Peronista hastas los huesos.","Marcelo Koenig","M",5561,"http://pbs.twimg.com/profile_images/422930760610635776/GCGiRbHd_normal.jpeg","ar"
"1082401224312406016","MariaEBielsaOk","others","Arquitecta. Docente (UNR).","María Eugenia Bielsa","F",48942,"http://pbs.twimg.com/profile_images/1275035324717170689/YeYSugHD_normal.jpg","ar"
"1222402614","MariaLujan_Rey","deputies","Diputada Nacional por la Pcia. de Buenos Aires. Ju5t1cia. Mamá de Lucas Menghini Rey, muerto en la Tragedia de Once.","María Luján Rey","F",71344,"http://pbs.twimg.com/profile_images/1311654680485863426/THQDMaDW_normal.jpg","ar"
"172841079","MariaMigliore","province servants","Humanizando la política desde adentro. Politóloga. Compañera de Lucas. Mamá de Guada y Cande. Ministra de Desarrollo Humano y Hábitat de @gcba.","María Migliore","F",5196,"http://pbs.twimg.com/profile_images/1274068885956890624/IHp0CpaH_normal.jpg","ar"
"1009573922671603712","MariabTapia","senators","Senadora Nacional-Santa Cruz Cristiana Mamá de 2 niñas traviesas, curiosas y sensibles. Enamorada de Leandro 
Ing. Quimica Industrial -UNC
Hincha de CABJ 💙💛💙","María Belén Tapia","F",2026,"http://pbs.twimg.com/profile_images/1009578664437207041/7XrSmep__normal.jpg","ar"
"352658764","MarianStil","deputies","Abogada UBA, apoderada y miembro integrante de la @CCAri_ok. Diputada nacional período 2019/2023 por @BAProvincia #JuntosPorElCambio","Mariana Stilman","F",3458,"http://pbs.twimg.com/profile_images/1376087526381871105/-_b-khKK_normal.jpg","ar"
"404247722","MarianaZuvic","deputies","Diputada nacional por la Ciudad Autónoma de Buenos Aires. CC-ARI Cambiemos. Nuestro desafío es terminar con la impunidad en la Argentina.","Mariana Zuvic","F",229774,"http://pbs.twimg.com/profile_images/1183597288641437697/ryBknxIH_normal.jpg","ar"
"277742031","MarioFiad","senators","Senador Nacional defendiendo un proyecto de paz, unión y trabajo.","Mario Fiad","M",11847,"http://pbs.twimg.com/profile_images/378800000436237715/62a33e1fc9d6291ed8ceb69757b29bab_normal.jpeg","ar"
"594099941","MarisaUcedaOk","deputies","Abogada laboralista. Nacional, popular, democrática y feminista. Diputada Nacional @FrenteDeTodos
Es con Tod☀️s  🇦🇷","Marisa Uceda","F",4224,"http://pbs.twimg.com/profile_images/1273828778477793280/DA8QQorf_normal.jpg","ar"
"1004854039786545152","MartiarenaJoseL","deputies","Diputado Nacional Peronista por Jujuy","Jose Luis Martiarena","M",664,"http://pbs.twimg.com/profile_images/1316533654642995201/4ylW07tY_normal.jpg","ar"
"884268256877531136","MartinGrandeok","deputies","Diputado de la Nación por la Provincia de Salta.
PRO Propuesta Republicana.","Martin Grande","M",6541,"http://pbs.twimg.com/profile_images/1167924845226516480/m0HJwDQz_normal.jpg","ar"
"3399074854","Martin_M_Guzman","national executive","Ministro de Economía de la República Argentina.","Martín Guzmán","M",216136,"http://pbs.twimg.com/profile_images/1338631243014041602/vQ_HaRLY_normal.jpg","ar"
"1596124255","Martinez_EF","senators","Senador Nacional","Ernesto Martinez","M",1823,"http://pbs.twimg.com/profile_images/1311088188522455045/V5wO35xp_normal.jpg","ar"
"153459179","Martinmaq","deputies","🏛Diputado Nacional por La Pampa.  💪🏾Integrante de La Generación.  👨‍🎓Licenciado en Ciencias Políticas.","Martin Maquieyra","M",3623,"http://pbs.twimg.com/profile_images/1293698957042999297/f61efbur_normal.jpg","ar"
"450577726","MaruMartiniOK","province servants","Legisladora provincial y Presidenta del Bloque Frente de Tod☀️s en Río Negro.","Maru Martini","F",3745,"http://pbs.twimg.com/profile_images/1289590371522088965/N9yvLKom_normal.jpg","ar"
"172064501","MatiasLammens","national executive","Ministro de Turismo y Deportes 🇦🇷","Matías Lammens","M",198329,"http://pbs.twimg.com/profile_images/1380629413054795781/cCIbc7J6_normal.jpg","ar"
"516151851","MatiasRodrigTDF","senators","Senador Nacional por Tierra del Fuego, Antártida e Islas del Atlántico Sur. Frente de Todos.","Matías Rodríguez","M",19145,"http://pbs.twimg.com/profile_images/1316849095227650050/oFDjyTTH_normal.jpg","ar"
"154184640","Maxiferraro","deputies","Presidente Coalición Cívica ARI. Diputado Nacional por la Ciudad de Buenos Aires. Coordinador de @junglacultural 🌎🚲♻️ 🌳🏳️‍🌈 🇦🇷","maxi ferraro","M",37827,"http://pbs.twimg.com/profile_images/1277744675840032770/XlHZXOqL_normal.jpg","ar"
"127201323","MaydaCresto","deputies","Justicialista. 🇦🇷 Abogada-Escribana -Triatleta 🏊‍♀️🚴‍♀️🏃‍♀️ -Diputada Nacional por Entre Ríos - Frente de Tod ☀️s 🇦🇷","Mayda Cresto","F",7352,"http://pbs.twimg.com/profile_images/1375250780354195460/550w0ruZ_normal.jpg","ar"
"150441535","MercedesJoury","deputies","Platense. Lic en Ciencia Política y RRII.  🏛Diputada Nacional, Bloque Pro 🇦🇷 En Instagram 👉🏻 https://t.co/gZwu1pMaoO","Mercedes Joury","F",2864,"http://pbs.twimg.com/profile_images/1389311887284875264/YgWGKGnZ_normal.jpg","ar"
"21772289","MiguelLifschitz","province servants","Ingeniero civil. Presidente de la Cámara de Diputadas y Diputados de la provincia de Santa Fe. Ex gobernador.","Miguel Lifschitz","M",127194,"http://pbs.twimg.com/profile_images/1135908909561122816/1fAmXf_w_normal.jpg","ar"
"1043198260092039168","MiguelPichetto","others","Abogado.
Auditor General de la Nación.
Instagram: https://t.co/3OU6i6oMw8… 
Facebook: https://t.co/dFlJtEUQzW","Miguel Ángel Pichetto","M",169494,"http://pbs.twimg.com/profile_images/1371254578856001540/xHuxFb9p_normal.jpg","ar"
"56818132","Miguel_Boggiano","others","MA Economics 2001 University of Chicago. Dedicado a la Asesoría Financiera. CEO de Carta Financiera","Miguel A Boggiano","M",181680,"http://pbs.twimg.com/profile_images/1304448178834599936/WVPrya___normal.jpg","ar"
"1207713682718969856","MinGenerosAR","national executive","Cuenta oficial del Ministerio de las Mujeres, Géneros y Diversidad de la Nación.","Ministerio de las Mujeres, Géneros y Diversidad","ND",77321,"http://pbs.twimg.com/profile_images/1387393467035308035/a0EPjvy9_normal.png","ar"
"1227613833851785216","MinHabitatAR","national executive","Ministerio de Desarrollo Territorial y Hábitat de la Nación Argentina","Ministerio de Desarrollo Territorial y Hábitat","ND",15010,"http://pbs.twimg.com/profile_images/1387388502409633801/HPWLH34U_normal.jpg","ar"
"1483041949","MinSeg","national executive","Ministerio de Seguridad de la Nación Argentina","Ministerio Seguridad","ND",472113,"http://pbs.twimg.com/profile_images/1387387341803765766/WNm9WM9a_normal.png","ar"
"53108902","MinTrabajoAR","national executive","Ministerio de Trabajo, Empleo y Seguridad Social de la Nación","Ministerio de Trabajo, Empleo y Seguridad Social","ND",334356,"http://pbs.twimg.com/profile_images/1387396863846985728/s6wJhNNq_normal.jpg","ar"
"4427090195","MindeTransporte","national executive","Ministerio de Transporte · República Argentina · https://t.co/te5NwcvFrv","Ministerio de Transporte","ND",149694,"http://pbs.twimg.com/profile_images/1389247090514137091/pQqbdv5B_normal.jpg","ar"
"4493784808","MindefArg","national executive","Cuenta oficial del Ministerio de Defensa de la República Argentina.

FB/MindefArg
IG/Mindefarg","Ministerio Defensa","ND",210969,"http://pbs.twimg.com/profile_images/1387408935150313476/ETWrxZb5_normal.png","ar"
"2795307903","MoniMacha","deputies","☀️ Diputada Nacional por @frentedetodos   💚 Militante kirchnerista por un proyecto plurinacional, transfeminista y popular 📕 Lic. en Psicología","Mónica Macha","F",38827,"http://pbs.twimg.com/profile_images/1384871543122051078/34ss930i_normal.jpg","ar"
"937301562","MonicaFradeok","deputies","Abogada. Diputada Nacional por la Pcia. Bs As. Coalición Cívica, en Juntos por el Cambio. Quilmeña. Por un Poder Judicial independiente.
mfrade@hcdn.gob.ar","Monica Frade","F",23077,"http://pbs.twimg.com/profile_images/1342459157526544384/W_wD5Ixe_normal.jpg","ar"
"4529320173","MoreauLeopoldo","deputies","Formó el Movimiento Nacional Alfonsinista para recuperar y reavivar las mejores tradiciones de la cultura política del Radicalismo Popular.","Leopoldo Moreau","M",191727,"http://pbs.twimg.com/profile_images/884642700405952512/_3Cr9pfC_normal.jpg","ar"
"2578850396","NanniMiguel","deputies","Padre. Abogado. Diputado Nacional UCR  #Cambiemos.","Miguel Nanni","M",3026,"http://pbs.twimg.com/profile_images/1141125289147326465/QfovA-QA_normal.jpg","ar"
"306546830","NicoDujovne","others",NA,"Nicolas Dujovne","M",141494,"http://pbs.twimg.com/profile_images/816674762084798464/YJQMESUU_normal.jpg","ar"
"4198001913","Nicolas_Massot","others","Dirigente de @juntoscambioar Director en @BancoCiudad Diputado Nacional '15-'19. Economista y Consultor. Casado. Padre de 2 https://t.co/wQkceS9S4W","Nicolás Massot","M",55380,"http://pbs.twimg.com/profile_images/1349360762003873792/qWALFjlM_normal.jpg","ar"
"374115730","NicolasdelCano","deputies","Diputado Nacional. @PTSarg - @Fte_Izquierda.","Nicolas del Caño","M",137722,"http://pbs.twimg.com/profile_images/968444442666561536/SyqIM-T0_normal.jpg","ar"
"4915799221","Norma_Durango","senators","Senadora por la Provincia de La Pampa.","Senadora Norma Durango","F",5174,"http://pbs.twimg.com/profile_images/1344038282229911559/SUFueHty_normal.jpg","ar"
"1210205473695260672","OFLegislatura","province servants","Cuenta parlamentaria de la Diputada @OfeFernandez_ 💚 | Legisladora de la CABA por el Frente de Tod☀️s","Ofelia Fernández Legislatura 💚","F",7019,"http://pbs.twimg.com/profile_images/1344320517633929220/KkyHUV1G_normal.jpg","ar"
"2471404538","Oacastillo","senators","Senador Nacional Frente Cívico y Social Ex Gobernador de Catamarca. Abogado. Hincha de Racing. CUENTA OFICIAL.","Oscar Castillo","M",1893,"http://pbs.twimg.com/profile_images/847523824639905793/X4A4AlPR_normal.jpg","ar"
"1205541711830753280","ObrasPublicasAR","national executive","Cuenta oficial del Ministerio de Obras Públicas de la Nación","Ministerio de Obras Públicas","ND",10969,"http://pbs.twimg.com/profile_images/1387392911055142915/6WXw2N1A_normal.jpg","ar"
"2589783002","OmarGutierrezOk","province servants","Neuquino. Gobernador de mi querida provincia del Neuquén. Contador Público. Apasionado por la gestión.","Omar Gutierrez","M",52110,"http://pbs.twimg.com/profile_images/1342975784525438976/72Ri_xon_normal.jpg","ar"
"130574455","OscarAguadCBA","others","Cordobés, Abogado, Hincha de Belgrano. Ministro en la gestión del Presidente Macri (2015-2019)","Oscar Aguad","M",37261,"http://pbs.twimg.com/profile_images/378800000120820038/f8571ed951fed1a0b17f57e32d78bd79_normal.png","ar"
"2353385744","OscarParrilli","senators","Senador por Neuquén @frentedetodos. Administrado por militantes de OP.","Oscar Parrilli","M",11651,"http://pbs.twimg.com/profile_images/1146147232808411137/XtuuDhQ0_normal.png","ar"
"3125573339","OsmarMonaldi","deputies","Jujeño. Diputado Nacional por Jujuy","Osmar Monaldi","M",1616,"http://pbs.twimg.com/profile_images/883751276873469953/NbM1IqtM_normal.jpg","ar"
